client,time,,,
Client 01,0.002015999983996,,,
Client 01,0.002833999984432,,,
Client 01,0.003604000026826,,,
Client 01,0.004450000007637,,Media:,
Client 01,0.005325999984052,,8.44496145249867,seconds
Client 01,0.006368000002112,,,
Client 01,0.007409000012558,,Desvio PadraŞo,
Client 01,0.008236999972723,,4.70135654798882,seconds
Client 01,0.009023000020534,,,
Client 01,0.00975099997595,,,
Client 01,0.010523999982979,,,
Client 01,0.011533999990206,,,
Client 01,0.012283999996726,,,
Client 01,0.012983000022359,,,
Client 01,0.013661000004504,,,
Client 01,0.014458000019658,,,
Client 01,0.015364999999292,,,
Client 01,0.016239000018686,,,
Client 01,0.01686700002756,,,
Client 01,0.01786700001685,,,
Client 01,0.018811999994796,,,
Client 01,0.020079999987502,,,
Client 01,0.021096999989823,,,
Client 01,0.022251999995206,,,
Client 01,0.022901999996975,,,
Client 01,0.024442000023555,,,
Client 01,0.025685000000522,,,
Client 01,0.026889999979176,,,
Client 01,0.027601999987383,,,
Client 01,0.028852000017651,,,
Client 01,0.03074800001923,,,
Client 01,0.032339999976102,,,
Client 01,0.034592000010889,,,
Client 01,0.036231999984011,,,
Client 01,0.038630999973975,,,
Client 01,0.040483999997377,,,
Client 01,0.04221799998777,,,
Client 01,0.043143999995664,,,
Client 01,0.044638000021223,,,
Client 01,0.046251000021584,,,
Client 01,0.048300999973435,,,
Client 01,0.050081000023056,,,
Client 01,0.051908999972511,,,
Client 01,0.053491999977268,,,
Client 01,0.055282999994233,,,
Client 01,0.057186999998521,,,
Client 01,0.058949999976903,,,
Client 01,0.060735000006389,,,
Client 01,0.063505000027362,,,
Client 01,0.065950000018347,,,
Client 01,0.068348000000697,,,
Client 01,0.070356999989599,,,
Client 01,0.072075999982189,,,
Client 01,0.073608000006061,,,
Client 01,0.075377999979537,,,
Client 01,0.07687500002794,,,
Client 01,0.078857999993488,,,
Client 01,0.08206699998118,,,
Client 01,0.083638000010979,,,
Client 01,0.0854779999936,,,
Client 01,0.08716400002595,,,
Client 01,0.088705000001937,,,
Client 01,0.090377999993507,,,
Client 01,0.091972999973223,,,
Client 01,0.093737000017427,,,
Client 01,0.096138999972027,,,
Client 01,0.097742000012659,,,
Client 01,0.100448000011966,,,
Client 01,0.102621000027284,,,
Client 01,0.104165000026114,,,
Client 01,0.105790000001434,,,
Client 01,0.107184000022244,,,
Client 01,0.10857899999246,,,
Client 01,0.110359999991488,,,
Client 01,0.11213800002588,,,
Client 01,0.114036999992095,,,
Client 01,0.116088000009768,,,
Client 01,0.117956999980379,,,
Client 01,0.119667999970261,,,
Client 01,0.12176000000909,,,
Client 01,0.123803000024054,,,
Client 01,0.125370999972802,,,
Client 01,0.128599999996368,,,
Client 01,0.132305999984965,,,
Client 01,0.134480000007898,,,
Client 01,0.136246000009123,,,
Client 01,0.138067999971099,,,
Client 01,0.139922000002116,,,
Client 01,0.141540999989957,,,
Client 01,0.143632000021171,,,
Client 01,0.145244000013918,,,
Client 01,0.149478000006639,,,
Client 01,0.151547999994364,,,
Client 01,0.153419999987818,,,
Client 01,0.155305999971461,,,
Client 01,0.157756000000518,,,
Client 01,0.160287000006065,,,
Client 01,0.163679999997839,,,
Client 01,0.168139000015799,,,
Client 01,0.169769999978598,,,
Client 01,0.171488000021782,,,
Client 01,0.172788999974728,,,
Client 01,0.173935000027996,,,
Client 01,0.175883000018075,,,
Client 01,0.17930899997009,,,
Client 01,0.181831000023521,,,
Client 01,0.183671000006143,,,
Client 01,0.187060000025667,,,
Client 01,0.18879400001606,,,
Client 01,0.190629000018816,,,
Client 01,0.192891000013333,,,
Client 01,0.197152999986429,,,
Client 01,0.20018300000811,,,
Client 01,0.203358999977354,,,
Client 01,0.206199000007473,,,
Client 01,0.208110000006855,,,
Client 01,0.210141999996267,,,
Client 01,0.213713000004645,,,
Client 01,0.21596399997361,,,
Client 01,0.217897999973502,,,
Client 01,0.220555000007153,,,
Client 01,0.225737000000663,,,
Client 01,0.23208099999465,,,
Client 01,0.246597999997903,,,
Client 01,0.248920999991242,,,
Client 01,0.252717000024859,,,
Client 01,0.254284999973606,,,
