client,time,,,
Client 01,0.001816999982111,,,
Client 01,0.002756999980193,,,
Client 01,0.003654000000097,,,
Client 01,0.004394999996293,,Media:,
Client 01,0.005247999972198,,6.94006674529298,seconds
Client 01,0.006165999977384,,,
Client 01,0.007097999972757,,Desvio PadraŞo,
Client 01,0.008189999964088,,3.92848350436241,seconds
Client 01,0.00967399997171,,,
Client 01,0.010743999970146,,,
Client 01,0.011805999965873,,,
Client 01,0.012716999975965,,,
Client 01,0.013823999965098,,,
Client 01,0.015141999989282,,,
Client 01,0.016392999968957,,,
Client 01,0.017556999984663,,,
Client 01,0.018859000003431,,,
Client 01,0.020124999980908,,,
Client 01,0.021185999969021,,,
Client 01,0.022322000004351,,,
Client 01,0.023645000008401,,,
Client 01,0.025055999984034,,,
Client 01,0.026226999994833,,,
Client 01,0.027352000004612,,,
Client 01,0.028423000010662,,,
Client 01,0.029435999982525,,,
Client 01,0.030434000014793,,,
Client 01,0.031604999967385,,,
Client 01,0.032810000004247,,,
Client 01,0.034041000006255,,,
Client 01,0.035021999967285,,,
Client 01,0.036051000002772,,,
Client 01,0.037591999978758,,,
Client 01,0.039027000020724,,,
Client 01,0.040008999989368,,,
Client 01,0.041128000011668,,,
Client 01,0.043178999971133,,,
Client 01,0.044655999983661,,,
Client 01,0.045853000017814,,,
Client 01,0.04717299999902,,,
Client 01,0.048341999994591,,,
Client 01,0.049480999994557,,,
Client 01,0.050673999998253,,,
Client 01,0.051954999973532,,,
Client 01,0.053057999990415,,,
Client 01,0.054329000005964,,,
Client 01,0.055861999979243,,,
Client 01,0.056970999983605,,,
Client 01,0.058101999980863,,,
Client 01,0.059669999987818,,,
Client 01,0.060839999991004,,,
Client 01,0.061808999977075,,,
Client 01,0.063017999986187,,,
Client 01,0.064438999979757,,,
Client 01,0.065325999981724,,,
Client 01,0.066487999982201,,,
Client 01,0.067449999973178,,,
Client 01,0.068874999997206,,,
Client 01,0.069788999971934,,,
Client 01,0.070922999992035,,,
Client 01,0.071976999985054,,,
Client 01,0.073006000020541,,,
Client 01,0.074343000014778,,,
Client 01,0.075382000009995,,,
Client 01,0.076438000018243,,,
Client 01,0.07769800000824,,,
Client 01,0.078724999970291,,,
Client 01,0.079835999989882,,,
Client 01,0.081004999985453,,,
Client 01,0.081965000019409,,,
Client 01,0.083143999974709,,,
Client 01,0.084533999965061,,,
Client 01,0.085550000017975,,,
Client 01,0.087284000008367,,,
Client 01,0.088776999968104,,,
Client 01,0.09125800000038,,,
Client 01,0.092638999980409,,,
Client 01,0.093786999990698,,,
Client 01,0.095039999985602,,,
Client 01,0.096192999975756,,,
Client 01,0.097751999972388,,,
Client 01,0.099157000018749,,,
Client 01,0.100367999984883,,,
Client 01,0.101817000017036,,,
Client 01,0.102967999991961,,,
Client 01,0.104216000007,,,
Client 01,0.105574999994133,,,
Client 01,0.106606999994256,,,
Client 01,0.107845999998972,,,
Client 01,0.10930000001099,,,
Client 01,0.110810999991372,,,
Client 01,0.112788999977056,,,
Client 01,0.114010000019334,,,
Client 01,0.115713000006508,,,
Client 01,0.117052000015974,,,
Client 01,0.118027999997139,,,
Client 01,0.119154000014532,,,
Client 01,0.121096999966539,,,
Client 01,0.122596999979578,,,
Client 01,0.124016000016127,,,
Client 01,0.125510999991093,,,
Client 01,0.126974000013433,,,
Client 01,0.128399999986868,,,
Client 01,0.129644999979064,,,
Client 01,0.131117000011727,,,
Client 01,0.132365999976173,,,
Client 01,0.133490999985952,,,
Client 01,0.134572000009939,,,
Client 01,0.136141999973916,,,
Client 01,0.137395999976434,,,
Client 01,0.138514999998733,,,
Client 01,0.139710999967065,,,
Client 01,0.141648999997415,,,
Client 01,0.143635999993421,,,
Client 01,0.145170999981929,,,
Client 01,0.146166999998968,,,
Client 01,0.147859000018798,,,
Client 01,0.149311999964993,,,
Client 01,0.150555000000168,,,
Client 01,0.152294999978039,,,
Client 01,0.15372900001239,,,
Client 01,0.154814000008628,,,
Client 01,0.156824000005145,,,
Client 01,0.1591110000154,,,
Client 01,0.160915999964345,,,
Client 01,0.162188999995124,,,
Client 01,0.163335999997798,,,
Client 01,0.164549999986775,,,
Client 01,0.165655000018887,,,
Client 01,0.166951999999583,,,
Client 01,0.168257999990601,,,
Client 01,0.170015999989118,,,
Client 01,0.171037999971304,,,
Client 01,0.172382000018843,,,
Client 01,0.174495999992359,,,
Client 01,0.176256000006106,,,
Client 01,0.177718000020832,,,
Client 01,0.179498000012245,,,
Client 01,0.181318999966607,,,
Client 01,0.182958999997936,,,
Client 01,0.184214000008069,,,
Client 01,0.185701999987941,,,
Client 01,0.18685200001346,,,
Client 01,0.188469999993686,,,
Client 01,0.190544000011869,,,
Client 01,0.192489999986719,,,
Client 01,0.194466000015382,,,
Client 01,0.195739999995567,,,
Client 01,0.196824999991804,,,
Client 01,0.198334999964573,,,
Client 01,0.200167000002693,,,
Client 01,0.201853999984451,,,
Client 01,0.203143000020646,,,
Client 01,0.204312000016216,,,
Client 01,0.206004999985453,,,
Client 01,0.208184999995865,,,
Client 01,0.210392999986652,,,
Client 01,0.212155999965034,,,
Client 01,0.213741999992635,,,
Client 01,0.215129000018351,,,
Client 01,0.216366000007838,,,
Client 01,0.217477999976836,,,
Client 01,0.219046999991406,,,
Client 01,0.220338999992236,,,
Client 01,0.221535000018775,,,
Client 01,0.222950999974273,,,
Client 01,0.22495100001106,,,
Client 01,0.226942999986932,,,
Client 01,0.228375000006054,,,
Client 01,0.229831999982707,,,
Client 01,0.231300999992527,,,
Client 01,0.232720999978483,,,
Client 01,0.2345309999655,,,
Client 01,0.236184999987017,,,
Client 01,0.237545999989379,,,
Client 01,0.239211999985855,,,
Client 01,0.24114900000859,,,
Client 01,0.243023000017274,,,
Client 01,0.244734000007156,,,
Client 01,0.246701999974903,,,
Client 01,0.248315999982879,,,
Client 01,0.251199999998789,,,
Client 01,0.252808999968693,,,
Client 01,0.254188999999315,,,
Client 01,0.255325999984052,,,
Client 01,0.257188000017777,,,
Client 01,0.258444999984931,,,
Client 01,0.260101000021677,,,
Client 01,0.261758000007831,,,
Client 01,0.263082000019494,,,
Client 01,0.264510000008158,,,
Client 01,0.26602300000377,,,
Client 01,0.267876999976579,,,
Client 01,0.269444999983534,,,
Client 01,0.270602000004146,,,
Client 01,0.272021999990102,,,
Client 01,0.27390699996613,,,
Client 01,0.275938000006136,,,
Client 01,0.277816999994684,,,
Client 01,0.279127999965567,,,
Client 01,0.280965999991167,,,
Client 01,0.282386999984737,,,
Client 01,0.28353800001787,,,
Client 01,0.285085999988951,,,
Client 01,0.286449000006542,,,
Client 01,0.287616999994498,,,
Client 01,0.289068999991287,,,
Client 01,0.290613999997731,,,
Client 01,0.292641000007279,,,
Client 01,0.29368100001011,,,
Client 01,0.294575000007171,,,
Client 01,0.296281999966595,,,
Client 01,0.297924000013154,,,
Client 01,0.299240999971516,,,
Client 01,0.300509999971837,,,
Client 01,0.301733999978751,,,
Client 01,0.303323999978602,,,
Client 01,0.304634000000078,,,
Client 01,0.306120999972336,,,
Client 01,0.307980999990832,,,
Client 01,0.30998899997212,,,
Client 01,0.311423000006471,,,
